Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Motor Neuron Axon Guidance (GO:0008045)	3/13	0.864895548987554	0.9825709791821606	0	0	0.594006262114209	0.08621794890660997	NCOA3;CHN1;SLIT2
Negative Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043518)	3/13	0.864895548987554	0.9825709791821606	0	0	0.594006262114209	0.08621794890660997	KDM1A;DYRK1A;TWIST1
Negative Regulation of DNA Replication (GO:0008156)	3/13	0.864895548987554	0.9825709791821606	0	0	0.594006262114209	0.08621794890660997	CDT1;GMNN;GDF2
Protein Alpha-1,2-Demannosylation (GO:0036508)	3/13	0.864895548987554	0.9825709791821606	0	0	0.594006262114209	0.08621794890660997	MAN1B1;UGGT1;MARCHF6
Protein Deacetylation (GO:0006476)	3/13	0.864895548987554	0.9825709791821606	0	0	0.594006262114209	0.08621794890660997	HDAC4;SIRT4;HDAC6
Purine Ribonucleoside Bisphosphate Metabolic Process (GO:0034035)	3/13	0.864895548987554	0.9825709791821606	0	0	0.594006262114209	0.08621794890660997	SULT2B1;ENPP1;BPNT1
Regulation of ERBB Signaling Pathway (GO:1901184)	3/13	0.864895548987554	0.9825709791821606	0	0	0.594006262114209	0.08621794890660997	SH3TC2;PTPN12;RBPJ
Reg of Intrinsic Apoptotic Sgnlng Pway in Resp to DNA Damage by P53 Cls Mediator (GO:1902165)	3/13	0.864895548987554	0.9825709791821606	0	0	0.594006262114209	0.08621794890660997	MUC1;KDM1A;RPL26
Regulation of Protein Autophosphorylation (GO:0031952)	3/13	0.864895548987554	0.9825709791821606	0	0	0.594006262114209	0.08621794890660997	GPNMB;PDGFB;NEK10
Response to Muramyl Dipeptide (GO:0032495)	3/13	0.864895548987554	0.9825709791821606	0	0	0.594006262114209	0.08621794890660997	NOD2;NLRP1;VIM
Positive Regulation of Type II Interferon Production (GO:0032729)	16/58	0.8657796380800391	0.9825709791821606	0	0	0.7539374279738785	0.10866112798343186	IL21;FZD5;IL1R1;PDE4D;NDUFA2;ISG15;TYK2;HSPD1;IL12B;TLR8;TLR7;FADD;JAK2;ZP3;IL12RB1;CCR2
Negative Regulation of Viral Genome Replication (GO:0045071)	13/48	0.865990873619991	0.9825709791821606	0	0	0.7351479340429616	0.1057737530144805	RNASEL;EIF2AK2;HMGA2;ISG15;TNF;IFIH1;FAM111A;ZNFX1;OAS1;SLPI;OAS2;CCL5;INPP5K
Positive Regulation of Leukocyte Cell-Cell Adhesion (GO:1903039)	13/48	0.865990873619991	0.9825709791821606	0	0	0.7351479340429616	0.1057737530144805	FBXO38;ITGB2;ETS1;TNF;RELA;RHOA;HSPD1;FCHO1;LCK;TNFSF11;YWHAG;HLA-DRB1;CCR2
Chromosome Condensation (GO:0030261)	8/31	0.866544340369166	0.9825709791821606	0	0	0.6885420315804497	0.09862813722670528	H1-4;TTR;NCAPH2;CHMP1A;NCAPD2;NCAPD3;NCAPH;RAB33B
Mesenchymal Cell Migration (GO:0090497)	8/31	0.866544340369166	0.9825709791821606	0	0	0.6885420315804497	0.09862813722670528	SEMA6B;TBX1;SEMA4A;SEMA7A;SHH;SEMA3D;ERBB4;SOX10
Multivesicular Body Organization (GO:0036257)	8/31	0.866544340369166	0.9825709791821606	0	0	0.6885420315804497	0.09862813722670528	PDCD6IP;VPS4A;CHMP2B;RAB27A;CHMP4B;UBAP1;VPS37A;SNF8
Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)	8/31	0.866544340369166	0.9825709791821606	0	0	0.6885420315804497	0.09862813722670528	CNOT2;PNLDC1;CNOT3;PARN;RC3H1;DCPS;CNOT9;PATL2
Negative Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001240)	6/24	0.8667024136110516	0.9825709791821606	0	0	0.6599045346062052	0.09440567745035618	MAPK7;EYA1;TERT;EYA4;GATA1;TNF
Negative Regulation of Signal Transduction in Absence of Ligand (GO:1901099)	6/24	0.8667024136110516	0.9825709791821606	0	0	0.6599045346062052	0.09440567745035618	MAPK7;EYA1;TERT;EYA4;GATA1;TNF
Phosphatidylglycerol Metabolic Process (GO:0046471)	6/24	0.8667024136110516	0.9825709791821606	0	0	0.6599045346062052	0.09440567745035618	PNPLA8;PLA2G2A;PLA2G4A;PLA2G5;SERAC1;CRLS1
5S Class rRNA Transcription by RNA Polymerase III (GO:0042791)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	GTF3C3
ATP Export (GO:1904669)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	SLC17A9
DNA Replication-Dependent Chromatin Assembly (GO:0006335)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	CHAF1A
ERBB4 Signaling Pathway (GO:0038130)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	ERBB4
ISG15-protein Conjugation (GO:0032020)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	ISG15
L-ascorbic Acid Metabolic Process (GO:0019852)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	SLC2A1
RNA Decapping (GO:0110154)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	DCPS
Behavioral Fear Response (GO:0001662)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	GRM7
Bradykinin Catabolic Process (GO:0010815)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	ECE1
Brush Border Assembly (GO:1904970)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	USH1C
Cell Fate Commitment Involved in Formation of Primary Germ Layer (GO:0060795)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	CTR9
Cellular Heat Acclimation (GO:0070370)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	RBBP7
Chronic Inflammatory Response (GO:0002544)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	TNF
Cytochrome Metabolic Process (GO:1903604)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	CYP2U1
Diet Induced Thermogenesis (GO:0002024)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	SORL1
Endoplasmic Reticulum Tubular Network Formation (GO:0071787)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	RTN2
Endothelial Cell Morphogenesis (GO:0001886)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	COL18A1
Establishment of Lymphocyte Polarity (GO:0001767)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	SNX27
fatty-acyl-CoA Catabolic Process (GO:0036115)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	FITM2
Glycosylceramide Metabolic Process (GO:0006677)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	LCT
Heat Acclimation (GO:0010286)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	RBBP7
Hemoglobin Metabolic Process (GO:0020027)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	ALAS2
Histamine Metabolic Process (GO:0001692)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	HNMT
mRNA 3'-Splice Site Recognition (GO:0000389)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	SF3A1
mRNA 5'-Splice Site Recognition (GO:0000395)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	SRSF1
Medium-Chain Fatty Acid Biosynthetic Process (GO:0051792)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	OXSM
Medium-Chain fatty-acyl-CoA Metabolic Process (GO:0036112)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	HSD17B4
Membrane Raft Assembly (GO:0001765)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	EMP2
Menaquinone Metabolic Process (GO:0009233)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	UBIAD1
Metaphase/Anaphase Transition of Mitotic Cell Cycle (GO:0007091)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	CDC27
Mitochondrial RNA Catabolic Process (GO:0000957)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PNPT1
Multinuclear Osteoclast Differentiation (GO:0072674)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	TNFRSF11A
Natural Killer Cell Degranulation (GO:0043320)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	VAMP2
Negative Regulation of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034316)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	CTNNA2
Negative Regulation of Golgi to Plasma Membrane Protein Transport (GO:0042997)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PKDCC
Negative Regulation of IRE1-mediated Unfolded Protein Response (GO:1903895)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	DDRGK1
Negative Regulation of T Cell Migration (GO:2000405)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	RIPOR2
Negative Regulation of Actin Filament Depolymerization (GO:0030835)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PIK3CA
Negative Regulation of Cellular Extravasation (GO:0002692)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PLCB1
Negative Regulation of Cellular Response to Hypoxia (GO:1900038)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	HYOU1
Negative Regulation of Execution Phase of Apoptosis (GO:1900118)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	HSPD1
Negative Regulation of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043569)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	INPPL1
Negative Regulation of Keratinocyte Differentiation (GO:0045617)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	OVOL2
Negative Regulation of Lamellipodium Organization (GO:1902744)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	SLIT2
Negative Regulation of Macrophage Differentiation (GO:0045650)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	C1QC
Negative Regulation of Mast Cell Activation (GO:0033004)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	MILR1
Negative Regulation of Meiotic Cell Cycle (GO:0051447)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	FBXO43
Negative Regulation of miRNA Processing (GO:1903799)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	STAT3
Negative Regulation of Monocyte Chemotaxis (GO:0090027)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	SLIT2
Negative Regulation of Myeloid Cell Apoptotic Process (GO:0033033)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	NOD2
Negative Regulation of Myeloid Leukocyte Mediated Immunity (GO:0002887)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	SPI1
Negative Regulation of Nucleobase-Containing Compound Metabolic Process (GO:0045934)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PGK1
Negative Regulation of Organic Acid Transport (GO:0032891)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	GRM7
Negative Regulation of Protein Polyubiquitination (GO:1902915)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PLAA
Negative Regulation of Synapse Organization (GO:1905809)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	NEUROD2
Negative Regulation of Viral Life Cycle (GO:1903901)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	CSNK2B
Neutrophil Extravasation (GO:0072672)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PIK3CG
Phagosome Acidification (GO:0090383)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	RAB7A
Phosphatidylinositol Acyl-Chain Remodeling (GO:0036149)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	MBOAT7
Positive Regulation of T-helper 2 Cell Differentiation (GO:0045630)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	NLRP3
Positive Regulation of Antigen Processing and Presentation (GO:0002579)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	NOD2
Positive Regulation of Cell Maturation (GO:1903431)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	BNC1
Positive Regulation of Dendritic Cell Antigen Processing and Presentation (GO:0002606)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	NOD2
Positive Regulation of Growth Hormone Secretion (GO:0060124)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	GHRHR
Positive Regulation of Hemoglobin Biosynthetic Process (GO:0046985)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	SLC6A9
Positive Regulation of Microglial Cell Activation (GO:1903980)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	TREM2
+ Reg of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002860)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	IL12B
Positive Regulation of Natural Killer Cell Mediated Immune Response to Tumor Cell (GO:0002857)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	IL12B
Positive Regulation of Necroptotic Process (GO:0060545)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	RIPK1
Positive Regulation of Osteoblast Proliferation (GO:0033690)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PPP3CA
Positive Regulation of Podosome Assembly (GO:0071803)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	TNF
Positive Regulation of Programmed Necrotic Cell Death (GO:0062100)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	RIPK1
Positive Regulation of Toll-Like Receptor 2 Signaling Pathway (GO:0034137)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	TLR1
Positive Regulation of Voltage-Gated Calcium Channel Activity (GO:1901387)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	STAC3
Protection From Natural Killer Cell Mediated Cytotoxicity (GO:0042270)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	HLA-B
Protection From Non-Homologous End Joining at Telomere (GO:0031848)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	DCLRE1B
Protein Histidyl Modification to Diphthamide (GO:0017183)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	DPH5
Purine Deoxyribonucleotide Catabolic Process (GO:0009155)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	SAMHD1
Pyrimidine Ribonucleotide Metabolic Process (GO:0009218)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	DHODH
Radial Glial Cell Differentiation (GO:0060019)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	STAT3
Regulation of ATPase-coupled Calcium Transmembrane Transporter Activity (GO:1901894)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PLN
Regulation of Antigen Processing and Presentation (GO:0002577)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	WAS
Regulation of Axon Extension Involved in Axon Guidance (GO:0048841)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	MEGF8
Regulation of Barbed-End Actin Filament Capping (GO:2000812)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	CARMIL2
Regulation of Glomerular Filtration (GO:0003093)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PDGFB
Regulation of Immunoglobulin Mediated Immune Response (GO:0002889)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	IL10
Regulation of Keratinocyte Apoptotic Process (GO:1902172)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	SFRP4
Regulation of Macrophage Proliferation (GO:0120040)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	MAPK1
Regulation of Mast Cell Chemotaxis (GO:0060753)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	VEGFC
Regulation of miRNA Catabolic Process (GO:2000625)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PNPT1
Regulation of Mitochondrial Membrane Permeability Involved in Apoptotic Process (GO:1902108)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	CAMK2A
Regulation of Nodal Signaling Pathway (GO:1900107)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	SHH
Regulation of Non-Motile Cilium Assembly (GO:1902855)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	SEPTIN9
Regulation of Osteoclast Proliferation (GO:0090289)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	TNFAIP3
Regulation of Phospholipase A2 Activity (GO:0032429)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PLAA
Regulation of Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:1900736)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	NRXN1
Regulation of Prostaglandin Biosynthetic Process (GO:0031392)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PIBF1
Regulation of Protein Localization to Chromosome, Telomeric Region (GO:1904814)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	USP7
Regulation of Sperm Capacitation (GO:1902490)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PAEP
Regulation of Stress Granule Assembly (GO:0062028)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	UBAP2L
Regulation of Translational Termination (GO:0006449)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	UPF1
Renal System Process Involved in Regulation of Blood Volume (GO:0001977)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	EMP2
Resolution of DNA Recombination Intermediates (GO:0071139)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	TOP3A
Response to Peptidoglycan (GO:0032494)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	RELA
Response to Testosterone (GO:0033574)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	MSN
Ruffle Assembly (GO:0097178)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	INPP5K
snoRNA Localization (GO:0048254)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	PRPF31
Sperm Mitochondrial Sheath Assembly (GO:0120317)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	CFAP58
Thrombin-Activated Receptor Signaling Pathway (GO:0070493)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	HPGD
Vesicle Fusion With Golgi Apparatus (GO:0048280)	1/5	0.8704706147884839	0.9825709791821606	0	0	0.49508123416306454	0.06867830104582283	YIPF5
Protein Targeting to Membrane (GO:0006612)	18/65	0.8725194531165967	0.9839341161113733	0	0	0.7578881102872913	0.10335345118642501	SRP19;ARL6IP1;NCF1;ARL6;ZDHHC24;VPS37A;YIF1B;SEC61A1;MYO1E;PIKFYVE;ZDHHC9;MPZ;PARD3;TAOK2;SRPRA;CHMP4B;SIL1;SEC63
Defense Response to Symbiont (GO:0140546)	4/17	0.8735617210039336	0.9839341161113733	0	0	0.6091903920713941	0.08234822045494443	COLEC11;CHAMP1;LYZ;GAPDH
Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768)	4/17	0.8735617210039336	0.9839341161113733	0	0	0.6091903920713941	0.08234822045494443	LYN;CD40;NCR3;KIT
Maturation of 5.8S rRNA (GO:0000460)	4/17	0.8735617210039336	0.9839341161113733	0	0	0.6091903920713941	0.08234822045494443	LAS1L;PRKDC;ERI1;MAK16
miRNA-mediated Gene Silencing by Inhibition of Translation (GO:0035278)	4/17	0.8735617210039336	0.9839341161113733	0	0	0.6091903920713941	0.08234822045494443	TRIM71;DDX6;AGO2;TNRC6B
Negative Regulation of GTPase Activity (GO:0034260)	4/17	0.8735617210039336	0.9839341161113733	0	0	0.6091903920713941	0.08234822045494443	LRRK2;RDX;ARL2;HRAS
Negative Regulation of T Cell Mediated Immunity (GO:0002710)	4/17	0.8735617210039336	0.9839341161113733	0	0	0.6091903920713941	0.08234822045494443	IL4I1;PTPRC;HFE;FOXP3
Negative Regulation of Chemokine Production (GO:0032682)	4/17	0.8735617210039336	0.9839341161113733	0	0	0.6091903920713941	0.08234822045494443	IL10;OAS1;MEFV;ELANE
Negative Regulation of Striated Muscle Cell Differentiation (GO:0051154)	4/17	0.8735617210039336	0.9839341161113733	0	0	0.6091903920713941	0.08234822045494443	HDAC4;BMP2;NKX2-5;SOX6
Regulation of mRNA Metabolic Process (GO:1903311)	4/17	0.8735617210039336	0.9839341161113733	0	0	0.6091903920713941	0.08234822045494443	SRPK3;RBM8A;DHX9;KAT8
Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage (GO:0008630)	14/52	0.8784677325653982	0.9880785713772824	0	0	0.7291391561340628	0.09447900979653703	PRKDC;HTRA2;BRCA1;PPP2R5C;TOPORS;MSH6;CHEK2;CASP2;EP300;BAX;ATM;TP53;EPHA2;TP73
Amino Acid Import Across Plasma Membrane (GO:0089718)	7/28	0.8788175214452069	0.9880785713772824	0	0	0.6598537968073996	0.08523859425833259	SLC6A5;SLC6A6;SLC6A9;SLC1A2;SLC1A3;SLC1A4;SLC38A3
Negative Regulation of Protein Polymerization (GO:0032272)	7/28	0.8788175214452069	0.9880785713772824	0	0	0.6598537968073996	0.08523859425833259	PRKCD;DYRK1A;TBCD;SLIT2;PFN1;TUBB4A;SNCA
Negative Regulation of Type II Interferon Production (GO:0032689)	7/28	0.8788175214452069	0.9880785713772824	0	0	0.6598537968073996	0.08523859425833259	PRNP;C1QBP;NR1H4;IL36RN;HMGB1;FOXP3;HLA-DRB1
Phospholipid Catabolic Process (GO:0009395)	7/28	0.8788175214452069	0.9880785713772824	0	0	0.6598537968073996	0.08523859425833259	SMPD4;PRKCSH;SMPD1;APOA2;ANGPTL3;PLA2G4A;PNPLA6
Positive Regulation of Response to Endoplasmic Reticulum Stress (GO:1905898)	7/28	0.8788175214452069	0.9880785713772824	0	0	0.6598537968073996	0.08523859425833259	BCAP31;CAV1;STUB1;PIK3R1;HERPUD1;UBQLN2;NFE2L2
Regulation of DNA Biosynthetic Process (GO:2000278)	7/28	0.8788175214452069	0.9880785713772824	0	0	0.6598537968073996	0.08523859425833259	PDGFRB;SMOC2;PDGFB;POT1;ATM;FGF13;SOS1
Response to Zinc Ion (GO:0010043)	7/28	0.8788175214452069	0.9880785713772824	0	0	0.6598537968073996	0.08523859425833259	GLRA1;GLRA2;SLC30A2;HAAO;MYCBP2;D2HGDH;KHK
Adherens Junction Organization (GO:0034332)	9/35	0.8791326952070462	0.9880785713772824	0	0	0.685179020352875	0.08826437162768587	FZR1;CDH2;CDH11;TBCD;CTNNB1;PIP5K1C;DSG3;VCL;JAM3
Positive Regulation of Cytokine Production Involved in Immune Response (GO:0002720)	9/35	0.8791326952070462	0.9880785713772824	0	0	0.685179020352875	0.08826437162768587	LACC1;FZD5;WNT5A;KIT;PLCG2;NOD2;MAP3K7;MALT1;CD55
Heterophilic Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules (GO:0007157)	11/42	0.8816709970219941	0.9907182810158953	0	0	0.7023147412468881	0.08844692824507644	CRB2;CRB1;GRID2;NRXN1;UMOD;DCHS1;HMCN1;FAT4;SCARF2;NECTIN4;NECTIN1
Antigen Processing and Presentation of Endogenous Peptide Antigen (GO:0002483)	5/21	0.8830580547241883	0.9914238723144552	0	0	0.618661446681581	0.0769394184167815	HFE;ERAP1;HLA-B;B2M;HLA-DRB1
Negative Regulation of Cilium Assembly (GO:1902018)	5/21	0.8830580547241883	0.9914238723144552	0	0	0.618661446681581	0.0769394184167815	YAP1;TBC1D7;KIF24;CDK10;TRIM32
Positive Regulation of Granulocyte Chemotaxis (GO:0071624)	5/21	0.8830580547241883	0.9914238723144552	0	0	0.618661446681581	0.0769394184167815	RIPOR2;PERP;RAC2;NCKAP1L;DNM1L
Regulation of Macrophage Chemotaxis (GO:0010758)	5/21	0.8830580547241883	0.9914238723144552	0	0	0.618661446681581	0.0769394184167815	CSF1R;C5;MSTN;CCL5;MAPK1
Regulation of Translational Initiation (GO:0006446)	19/69	0.8838396812623378	0.9920882026030196	0	0	0.7519354356598416	0.0928486784216592	EIF4A2;EIF2B5;NPM1;DDX3X;EIF2B2;FMR1;EIF2AK1;EIF2AK3;HSPB1;EIF2AK2;MTIF2;EIF2AK4;GIGYF2;MTOR;DNAJC3;DAZL;CSDE1;CCL5;TPR
Arachidonate Metabolic Process (GO:0019369)	13/49	0.8853442561176782	0.9933501705237867	0	0	0.7146732367726842	0.087031991740663	DAGLA;GPX4;PNPLA8;FAAH2;PLA2G4A;ALOX12B;CYP2C9;FA2H;CYP2C8;CYP2U1;CYP1B1;ALOXE3;CTHRC1
mRNA Catabolic Process (GO:0006402)	13/49	0.8853442561176782	0.9933501705237867	0	0	0.7146732367726842	0.087031991740663	UPF1;NBAS;PNPT1;RC3H1;ZFP36L2;EXOSC5;RNASEH1;SKIC3;DHX34;SLFN14;EXOSC9;EXOSC3;DIS3L2
